day,time,snsr_11,snsr_12,snsr_21,snsr_22
0,00:04:09.05,0.8,2.07,0,0.23
0,00:04:09.07,0.92,1.95,0,0.11
0,00:04:09.09,0.69,1.49,0,0.23
0,00:04:09.11,0.8,2.18,0,0.23
0,00:04:09.13,0.46,1.61,0,0.11
0,00:04:09.15,1.26,1.95,0,0
0,00:04:09.17,0.69,2.07,0,0.11
0,00:04:09.19,0.8,1.84,0,0.11
0,00:04:09.22,0.57,2.18,0,0.11
0,00:04:09.24,0.69,2.18,0,0.11
0,00:04:09.26,0.69,1.95,0,0.11
0,00:04:09.28,0.92,1.95,0,0.11
0,00:04:09.30,0.69,1.84,0,0.11
0,00:04:09.32,0.69,1.95,0,0
0,00:04:09.34,0.69,2.07,0,0.23
0,00:04:09.36,0.69,1.84,0,0
0,00:04:09.38,0.92,2.3,0,0.34
0,00:04:09.40,0.8,1.72,0,0
0,00:04:09.43,0.92,1.95,0,0.11
0,00:04:09.45,0.69,1.95,0,0.11
0,00:04:09.47,0.57,1.84,0,0.11
0,00:04:09.49,0.92,2.07,0,0.11
0,00:04:09.51,1.03,1.84,0,0.11
0,00:04:09.53,0.92,2.07,0,0.11
0,00:04:09.55,0.57,2.07,0,0.11
0,00:04:09.57,0.69,1.95,0,0.11
0,00:04:09.60,0.92,1.72,0,0.34
0,00:04:09.62,1.15,2.18,0,0.11
0,00:04:09.64,0.8,1.72,0,0.11
0,00:04:09.66,0.92,1.95,0,0.11
0,00:04:09.68,1.03,2.18,0,0.23
0,00:04:09.70,0.92,2.41,0,0.11
0,00:04:09.72,0.92,2.07,0,0.23
0,00:04:09.74,0.8,1.95,0,0.23
0,00:04:09.76,0.8,2.18,0,0.11
0,00:04:09.78,1.03,2.3,0,0.23
0,00:04:09.81,1.03,2.18,0,0.11
0,00:04:09.83,0.57,1.84,0,0.11
0,00:04:09.85,1.03,1.84,0,0.11
0,00:04:09.87,0.69,1.61,0,0.23
0,00:04:09.89,0.57,1.84,0,0.11
0,00:04:09.91,1.03,1.84,0,0.11
0,00:04:09.93,1.03,2.07,0,0.23
0,00:04:09.95,0.8,1.61,0,0.11
0,00:04:09.97,0.57,0,0,0.11
0,00:04:09.99,0.69,1.84,0,0.11
0,00:04:10.02,0.69,1.61,0,0.11
0,00:04:10.04,0.92,1.95,0,0.11
0,00:04:10.06,1.03,1.61,0,0.11
0,00:04:10.08,1.03,2.07,0,0.23
0,00:04:10.10,1.03,1.84,0,0.11
0,00:04:10.12,0.92,2.07,0,0.11
0,00:04:10.14,0.57,2.07,0,0.11
0,00:04:10.16,0.69,2.18,0,0.11
0,00:04:10.18,0.92,1.95,0,0.11
0,00:04:10.20,1.38,1.95,0,0.11
0,00:04:10.23,0.8,1.95,0,0
0,00:04:10.25,1.15,1.95,0,0
0,00:04:10.27,0.69,1.61,0,0.23
0,00:04:10.29,0.8,2.3,0,0.23
0,00:04:10.31,0.46,1.84,0,0.23
0,00:04:10.33,0.69,1.95,0,0.11
0,00:04:10.35,0.92,1.84,0,0.11
0,00:04:10.37,0.69,1.95,0,0.11
0,00:04:10.39,0.69,1.95,0,0.11
0,00:04:10.41,1.03,1.95,0,0.11
0,00:04:10.44,0.8,1.84,0,0.23
0,00:04:10.46,0.8,1.72,0,0.11
0,00:04:10.48,0.8,1.84,0,0.11
0,00:04:10.50,1.03,1.95,0,0.11
0,00:04:10.52,0.69,1.95,0,0.11
0,00:04:10.54,0.8,1.84,0,0.11
0,00:04:10.56,0.92,1.84,0,0.11
0,00:04:10.58,0.8,2.07,0,0.11
0,00:04:10.60,1.03,2.07,0,0.11
0,00:04:10.63,0.92,1.72,0,0.11
0,00:04:10.65,0.8,1.95,0,0.11
0,00:04:10.67,0.69,2.18,0,0.11
0,00:04:10.69,0.57,1.95,0,0.23
0,00:04:10.71,0.46,2.07,0,0.23
0,00:04:10.73,0.8,2.18,0,0.11
0,00:04:10.75,0.57,2.18,0,0.11
0,00:04:10.77,0.8,2.3,0,0.11
0,00:04:10.79,1.03,1.84,0,0
0,00:04:10.81,0.69,1.72,0,0.11
0,00:04:10.84,0.8,2.07,0,0.11
0,00:04:10.86,1.38,1.95,0,0.11
0,00:04:10.88,1.15,1.95,0,0.11
0,00:04:10.90,0.92,2.07,0,0.11
0,00:04:10.92,1.15,1.95,0,0.11
0,00:04:10.94,0.57,2.18,0,0.11
0,00:04:10.96,0.8,1.95,0,0
0,00:04:10.98,0.8,2.18,0,0.11
0,00:04:11.01,0.92,2.07,0,0.11
0,00:04:11.03,1.15,2.07,0,0.11
0,00:04:11.05,0.92,1.61,0,0.11
0,00:04:11.07,0.8,2.07,0,0.11
0,00:04:11.09,0.92,2.07,0,0.11
0,00:04:11.11,0.8,1.61,0,0.23
0,00:04:11.13,0.69,1.95,0,0.11
0,00:04:11.15,1.38,1.95,0,0.23
0,00:04:11.17,0.8,1.61,0,0.11
0,00:04:11.19,0.92,1.84,0,0.11
0,00:04:11.22,0.8,2.07,0,0.11
0,00:04:11.24,0.57,1.95,0,0
0,00:04:11.26,1.03,2.07,0,0
0,00:04:11.28,0.92,1.95,0,0.23
0,00:04:11.30,0.57,1.84,0,0.23
0,00:04:11.32,0.34,2.07,0,0.11
0,00:04:11.34,0.92,1.95,0,0.11
0,00:04:11.36,0.92,1.72,0,0.11
0,00:04:11.38,1.03,1.95,0,0.11
0,00:04:11.40,0.69,2.07,0,0.23
0,00:04:11.43,1.03,1.95,0,0.23
0,00:04:11.45,0.92,2.07,0,0.23
0,00:04:11.47,1.03,2.07,0,0.23
0,00:04:11.49,1.03,2.3,0,0.11
0,00:04:11.51,1.03,1.84,0,0.11
0,00:04:11.53,0.69,1.95,0,0.11
0,00:04:11.55,0.69,1.84,0,0.34
0,00:04:11.57,0.69,2.07,0,0.23
0,00:04:11.59,1.03,1.95,0,0.11
0,00:04:11.61,0.92,1.95,0,0.11
0,00:04:11.64,0.46,2.18,0,0.11
0,00:04:11.66,0.57,2.18,0,0.11
0,00:04:11.68,1.03,2.18,0,0.11
0,00:04:11.70,0.69,3.56,0,0.11
0,00:04:11.72,1.03,1.95,0,0.23
0,00:04:11.74,0.8,2.3,0,0.11
0,00:04:11.76,0.57,1.95,0,0.11
0,00:04:11.78,0.92,1.61,0,0.11
0,00:04:11.80,0.8,2.18,0,0.11
0,00:04:11.82,0.92,1.61,0,0.11
0,00:04:11.85,1.03,1.72,0,0.23
0,00:04:11.87,1.03,2.07,0,0.23
0,00:04:11.89,1.03,1.95,0,0.11
0,00:04:11.91,0.57,2.3,0,0.11
0,00:04:11.93,0.57,1.95,0,0
0,00:04:11.95,0.92,1.72,0,0.11
0,00:04:11.97,1.15,1.95,0,0.11
0,00:04:11.99,0.8,1.61,0,0.11
0,00:04:12.02,0.69,1.84,0,0.11
0,00:04:12.04,0.92,1.84,0,0.23
0,00:04:12.06,0.8,1.72,0,0.23
